"target","fips","samplesize","p1","p2","p3","p4","p5","p6","p7","p8","cverror1","cverror2","cverror3","cverror4","cverror5","cverror6","cverror7","cverror8","MSEout1","MSEout2","MSEout3","MSEout4","MSEout5","MSEout6","MSEout7","MSEout8","MSEoutSA","MSEttest1","MSEttest2","MSEttest3","MSEttest4","MSEttest5","MSEttest6","MSEttest7","MSEttest8"
1,389,16,0.8463,0.8537,"0.7676","0.8537","0.7676",0.7676,0.9918,0.5204,147.409059502472,22.7090853398514,84.8251446196601,18.3404934951993,84.8251446196601,84.8251446196601,49966951785268464,36.0798554863916,429.475890371203,415.401399665039,393.897460273604,415.401399665039,393.897460273604,393.897460273604,577917555842354432,389.143232338209,424.37450056599,0.676982973020677,0.0773821487546514,2.35289318336244e-08,0.0773821487546514,2.35289318336244e-08,2.35289318336244e-08,1.89722655277094e-102,9.30449449707431e-14
1,389,32,0.6042,0.0335,"0.7887","0.2265","0.2371",0.2371,1,0.0208,-29.3109433516416,-32.2071405431747,-56.4453947030605,-51.8581670861786,-56.4453947030605,-56.4453947030605,2248214534291258,-62.009298676309,424.04906387315,495.119956884102,467.763085193009,506.964877742619,451.54982974586,451.54982974586,3966605553047694,454.878042780711,482.045344104331,1.92896037783096e-08,0.00284921139529423,0.000801356830389296,1.37438923906773e-13,3.06180435623428e-08,3.06180435623428e-08,2.46345198137325e-90,9.47806622200671e-09
1,389,64,0,0,"0","0","0",0,1,0,-42.3974004900967,-33.6358835902319,-33.6358835902319,-33.6358835902319,-46.3920869570898,-46.3920869570898,5616010961315970048,-35.9031914439321,331.042880092536,402.327977502709,400.217484667055,402.327977502709,400.217484667055,400.217484667055,627169039988163072,331.77039054521,435.745844049455,1.32070686084576e-14,2.20315033234502e-22,6.01883141995288e-11,2.20315033234502e-22,6.01883141995288e-11,6.01883141995288e-11,3.8011233562069e-102,3.74619582139581e-17
1,389,128,0,0,"0","0","0",0,1,0,-68.6489143132313,-25.5738484548546,-11.4494714277287,-12.0455671657646,-22.6118053426953,-22.6118053426953,17737456449282560,-69.9394170542689,356.154381096022,429.893979493957,442.265610167063,452.895887231186,428.444591285027,428.444591285027,8288895486959511,354.928739597165,463.452252989194,9.65090390567269e-11,1.22535536029083e-19,1.21685048442252e-05,0.00678965362709408,1.58579635175082e-09,1.58579635175082e-09,3.7756007443741e-96,5.14515495129986e-12
1,389,256,0,0,"0","0","0",0,1,0,-131.326435501396,-26.8203707414416,-29.3313431848296,-15.5852602595137,-29.3314526925569,-29.3314526925569,111857891337621248,-116.820935494805,350.865805923184,422.153157032248,422.153157032248,448.299235893582,418.866453553547,418.866453553547,194479535436082304,356.035792131361,453.249731111919,1.10207869035058e-14,1.09114815693332e-19,1.09114815693332e-19,0.347511062444011,8.85522522845225e-10,8.85522522845225e-10,2.84462090950714e-95,7.57473583488136e-19
1,390,16,0.9221,0.8009,"0.7725","1e-04","0.938",0.938,0.9827,0.9627,33758.8587609611,30801.8031109714,-18106.3133777458,7026.98810190355,-32728.4769843628,-32728.4769843628,4.77294393615927e+20,34283.221405879,84493.2126068448,124890.891579908,116915.355643123,137815.881753028,94730.7910397644,94730.7910397644,4.7902042843604e+21,83938.6298433161,158545.755767915,5.3020767279343e-20,8.01224108159217e-41,5.62430450557756e-30,6.72222248606103e-47,5.83440066476577e-53,5.83440066476577e-53,1.63660138466966e-102,2.26216490203709e-20
1,390,32,0,0,"0","0","0",0,1,0,-194987.598816414,-88334.0439954381,-117003.012234638,-92203.1244147047,-124031.569945585,-124031.569945585,1.08296742650374e+22,-195107.115051179,72293.5896142672,131226.909300345,123311.259251173,127202.355957585,94991.0219631505,94991.0219631505,1.79385784242173e+21,72226.2253940531,152299.982033943,3.94473828325113e-34,3.01855431334088e-14,3.50426163371349e-17,3.14413642698524e-31,8.74889225946419e-51,8.74889225946419e-51,1.12113863117245e-102,3.19633068162089e-34
1,390,64,0,0,"0","0","0",0,1,0,-77806.6411536328,-22057.1997104469,-21736.357868369,-32482.721195381,-48458.0152833464,-48458.0152833464,2.77097169041456e+21,-77971.2976313333,62224.4609519844,132439.067486014,121271.658507945,144853.996543981,102425.831574836,102425.831574836,3.80650160955863e+21,62200.9732261673,168597.631608228,6.40572932652351e-54,1.45136450728861e-49,7.37401331003259e-41,4.52108714823458e-35,6.21428372798794e-59,6.21428372798794e-59,9.23277031260179e-92,5.62046608580871e-54
1,390,128,0,0,"0","0","0",0,1,0,-78621.8950652411,-30414.7805623071,-40979.0627895097,-15341.8045045666,-52518.9264680715,-52518.9264680715,2.6241426393341e+21,-78644.0557820812,62507.2901223742,127747.831727908,119028.912012742,138364.630366941,98951.1314571491,98951.1314571491,43864703630838751232,62536.1558254849,158289.044609227,5.53962437774843e-42,9.71633194449146e-40,8.56594095711056e-30,5.89918586844343e-31,5.11860605460778e-50,5.11860605460778e-50,3.20362555553804e-94,5.56269661185564e-42
1,390,256,0,0,"0","0","0",0,1,0,-84744.4999962709,-24359.9567132611,-32882.1267095738,-14517.5705296794,-47814.6735709752,-47814.6735709752,3.83430657551745e+21,-84725.4418101355,64287.8762674302,138271.348115041,130407.813104604,149383.163025776,106281.009687912,106281.009687912,4.67461436628371e+21,64286.0761526879,172338.099964664,6.50682495295266e-49,6.42786893498678e-46,3.00055734715931e-33,2.64796714701344e-34,1.85350465669477e-57,1.85350465669477e-57,2.84402981188068e-86,6.34445736482551e-49
1,391,32,0,0,"0","0","0",0,1,0,-15544.4926401742,-9258.34623520238,-8162.8650885976,-9258.34623520238,-5459.27137027665,-5459.27137027665,3.65809796042022e+20,-15515.5280257076,7868.15295640098,25112.0659705917,24419.2609260476,25112.0659705917,23334.0617393621,23334.0617393621,1.73244730847633e+20,7894.86899237146,33663.2004368994,1.96700967020065e-71,3.11938293807638e-36,4.51305515634769e-59,3.11938293807638e-36,6.82276494459928e-46,6.82276494459928e-46,2.6184027269209e-105,5.31211009589673e-72
1,391,64,0,0,"0","0","0",0,1,0,-14053.1754635175,-9283.5465926877,-8686.78993401983,-9283.5465926877,-8568.73817029939,-8568.73817029939,3.61099756177757e+20,-14258.7163431325,6539.64914886796,23964.6300493585,23467.0733095875,23964.6300493585,20922.980247303,20922.980247303,1.00667633921011e+21,6529.89640073677,33740.8670673053,1.33681229388421e-67,9.40746887351189e-44,1.11778751792246e-65,9.40746887351189e-44,1.11200782832003e-80,1.11200782832003e-80,5.60946105920076e-89,9.70161109509962e-68
1,391,128,0,0,"0","0","0",0,1,0,-17299.6595704363,-6827.1387946059,-7652.32152773473,-6827.1387946059,-8897.11825500311,-8897.11825500311,4.39669077067121e+21,-17375.4526745245,6402.87000164259,23422.323555612,21896.2657550808,23422.323555612,19870.2972458006,19870.2972458006,1.94024180985573e+21,6374.80990697561,32157.8875431814,1.66236090987715e-65,2.75089251448619e-41,1.45805737600936e-51,2.75089251448619e-41,3.6196646571797e-79,3.6196646571797e-79,3.3906301659001e-95,1.04088208993511e-65
1,391,256,0,0,"0","0","0",0,1,0,-31417.0159996584,-10460.6123089894,-10417.1176606894,-10460.6123089894,-12900.1946248188,-12900.1946248188,8.11592171584315e+21,-31396.7589751242,5780.21429819124,25397.2861945889,23602.6937791325,25397.2861945889,21365.5719839295,21365.5719839295,1.56983203642186e+22,5769.53662004779,34681.4477720087,2.17006601412474e-64,4.38585283371642e-36,1.81316056254084e-44,4.38585283371642e-36,9.82592885831002e-74,9.82592885831002e-74,2.94399972681379e-83,1.86472268414901e-64
1,392,16,0.1715,0.3027,"0.3027","0.0824","0.492",0.492,0.9898,0.3391,8828.80242117108,-1949.7278618055,-1948.0890631584,-1441.50488778101,-2483.50628811289,-2483.50628811289,99018639332249436160,3799.17498095923,12038.2314811183,14819.8761420308,14819.8761420308,15097.3376122039,14623.7212218235,14623.7212218235,1.15468647391967e+21,11406.8321535052,17264.0663539964,2.66444321623504e-25,2.65804613694376e-20,2.65804613694376e-20,6.81992602848653e-24,2.01990345843272e-22,2.01990345843272e-22,9.34945405221414e-114,9.3900406978527e-36
1,392,32,0,0,"0","0","0",0,1,0,-18558.3137015867,-3403.37369100244,-3477.02657127452,-4370.6190525699,-3477.02657127452,-3477.02657127452,1.01533222565349e+21,-18400.7919618162,11463.8556876837,15654.0463078241,14835.7774837922,16002.8915005669,14835.7774837922,14835.7774837922,1.15030106333167e+21,11354.638329739,17918.6603518408,9.92433279681883e-18,1.93372563356766e-34,1.82190682065528e-39,4.4606966019026e-19,1.82190682065528e-39,1.82190682065528e-39,1.85770463385881e-87,7.56891304853693e-19
1,392,128,0,0,"0","0","0",0,1,0,-7356.79603783087,-2837.63706060807,-3105.28873390581,-2020.90251909959,-2926.50829285468,-2926.50829285468,7.44227344604598e+20,-7398.34541720148,11251.3911415123,15351.2999150418,14454.3605579068,15423.5020393825,13822.6835472287,13822.6835472287,3.41538531326629e+21,11224.7334169585,17833.7868374399,2.90196025700251e-16,2.62183668316984e-33,3.676245737092e-35,2.80966968553193e-21,2.23626026433283e-42,2.23626026433283e-42,2.92602051368945e-95,1.76160747977261e-16
1,392,256,0,0,"0","0","0",0,1,0,-3534.42120634485,-1037.1549839384,-1388.61030178549,-948.550561652235,-2164.47818473729,-2164.47818473729,3.93545075246383e+20,-3528.41549762602,10397.6423207336,14903.301284834,14106.2251116924,15185.4890335591,13623.121091471,13623.121091471,2.18365905225003e+20,10393.6160782012,17190.1385001137,2.66743993917022e-28,2.21226313413734e-36,9.15698646504112e-42,3.81816187018652e-22,2.27686600151447e-44,2.27686600151447e-44,7.73226048077979e-90,1.98104062805437e-28
1,393,16,0.4695,0.2133,"0.4903","0.2133","0.5191",0.5191,0.9918,0.5004,-3457.63588427149,-1646.65597797484,-1828.63872931455,-1646.65597797484,-2785.42347324531,-2785.42347324531,163445354955366,-3566.45725985717,2227.04130008332,2173.78570601259,2024.21636082519,2173.78570601259,2223.86653505399,2223.86653505399,1.24558881350891e+22,2345.66768202561,2534.63119555536,0.00168129413999895,2.41226468800589e-23,3.893492179503e-35,2.41226468800589e-23,2.94664749415044e-07,2.94664749415044e-07,1.15406429411311e-93,0.0556653268720002
1,393,32,0.0156,0,"1e-04","0","0.0155",0.0155,1,1e-04,94.9854875096603,182.778128932946,162.533642462939,182.778128932946,-136.7192155904,-136.7192155904,44280247670013440,106.546787691296,1921.0660681689,1963.3088482664,1851.33469685932,1963.3088482664,1863.519375483,1863.519375483,2220337868902932480,1848.57455600673,2337.28070370829,0.000103054553926108,1.13508404571735e-25,2.15444179148212e-31,1.13508404571735e-25,6.89170616107251e-30,6.89170616107251e-30,1.09430533935579e-94,8.0118337306873e-07
1,393,64,0,0,"0","0","0",0,1,0,-639.038781910926,-344.783114724082,-424.693196690198,-344.783114724082,-424.693196690198,-424.693196690198,12926839022086807552,-640.370650299649,1498.53493094984,1924.78300568982,1766.1386401707,1924.78300568982,1766.1386401707,1766.1386401707,4632324006999650304,1492.38231496569,2242.6336795565,8.151619326321e-23,1.16850225299889e-20,3.87131607587378e-36,1.16850225299889e-20,3.87131607587378e-36,3.87131607587378e-36,9.96468712930497e-90,2.49232143591099e-25
1,393,128,0,0,"0","0","0",0,1,0,-1121.43445873707,-444.90883929298,-489.955881391818,-444.90883929298,-719.118668746385,-719.118668746385,28183891615338180608,-1119.96148455718,1624.02664235449,2011.96134772903,1894.57767198393,2011.96134772903,1901.22462919756,1901.22462919756,58526528363041382400,1628.83672525636,2352.87393822624,1.540183610885e-16,8.05788473131131e-20,4.95719969809119e-28,8.05788473131131e-20,8.0147753440352e-29,8.0147753440352e-29,1.49861981253149e-80,7.23417929241938e-17
1,393,256,0,0,"0","0","0",0,1,0,-967.844763168785,-328.551671513248,-523.918385139999,-328.551671513248,-523.918385139999,-523.918385139999,3.78683211582948e+20,-958.827256721791,1521.05697112803,1844.67034935661,1767.23124632649,1844.67034935661,1767.23124632649,1767.23124632649,8.8479628223907e+19,1521.16709035257,2196.23665807332,1.1787167823304e-16,4.88212661832611e-25,8.6127257628033e-31,4.88212661832611e-25,8.6127257628033e-31,8.6127257628033e-31,2.05699249701824e-95,6.01701772709285e-17
1,394,32,0.0017,0,"0","0","0",0,1,0,66784.807323591,-7229.62166082393,24564.1092206776,5080.89608317763,1998.19340331443,1998.19340331443,2.63694435728469e+20,66690.1101946213,50843.8633057201,157320.356013514,145771.881963227,170934.228295679,127876.381124713,127876.381124713,4.89649019151727e+20,50752.594601501,219824.989555892,9.49972942187799e-60,9.11668188431912e-62,3.83400274199954e-48,4.97299377514386e-69,1.88791183620433e-53,1.88791183620433e-53,5.23878130218992e-90,7.72236948730283e-60
1,394,64,0,0,"0","0","0",0,1,0,-155855.112350943,-52569.8672488445,-66938.6390275562,-62886.3628372526,-62612.9709299436,-62612.9709299436,6.01509890237305e+20,-155782.603312055,50500.9003064722,132378.190671458,135893.93951359,145708.669558641,117573.682867781,117573.682867781,2.88696332680566e+21,50559.1552870593,208402.673313293,8.46549686266273e-58,3.20195439464022e-75,5.26730630816371e-51,2.86606103780733e-71,3.25040703926816e-58,3.25040703926816e-58,4.84459005050872e-95,9.60597433847333e-58
1,394,128,0,0,"0","0","0",0,1,0,-172333.337627583,-94305.7081306606,-94138.4121920314,-79472.0668621214,-107401.414454001,-107401.414454001,3.69776418202816e+21,-172263.396188509,45624.540781532,134077.981000428,135262.873703134,146782.538214929,119633.938170473,119633.938170473,2.69121055947043e+21,45648.4846851027,207741.082019181,3.92083744399127e-60,1.65110901433687e-64,1.95926665942694e-44,3.67532044227406e-62,3.50568790232582e-51,3.50568790232582e-51,5.76968542328944e-93,3.97101659108755e-60
1,395,64,0,0,"0","0","0",0,1,0,-4682.93002170051,-3684.65315097196,-3929.46445327937,-3684.65315097196,-4355.831135302,-4355.831135302,2.30054771329171e+21,-4741.44572929125,6060.86959644738,11622.9183828526,10843.8572515973,11622.9183828526,8969.81915117174,8969.81915117174,1.54156562022455e+21,6118.74163489374,15305.9482656566,8.65714063142037e-55,1.93760133404446e-40,4.68229441109297e-54,1.93760133404446e-40,2.32121861225332e-64,2.32121861225332e-64,9.21567337763559e-87,9.22509331688935e-55
1,395,128,0,0,"0","0","0",0,1,0,-6922.19437031102,-3201.53106761586,-3272.75337369755,-3201.53106761586,-5013.21081770034,-5013.21081770034,1.28948431744158e+21,-6926.90832599981,5821.72741172111,11491.9104278425,10833.220167543,11491.9104278425,9052.90053648993,9052.90053648993,1.85002344866811e+20,5822.30755903151,14862.2254078245,1.06244053947569e-47,6.52193516691744e-39,5.22752658808654e-55,6.52193516691744e-39,2.04820041783034e-63,2.04820041783034e-63,8.38630075184408e-88,6.92009422527877e-48
1,395,256,0,0,"0","0","0",0,1,0,-8573.29955075328,-3915.78153171955,-4156.97586234385,-3915.78153171955,-6396.33845569555,-6396.33845569555,4.42152190534805e+20,-8569.82895703265,6466.25854830868,12660.3333971613,11779.0119982357,12660.3333971613,9837.6313439637,9837.6313439637,5.24610133217509e+20,6471.40283675265,15921.6178022957,1.39045784871048e-47,3.65496468238513e-31,1.77514207082419e-46,3.65496468238513e-31,3.21624501249878e-59,3.21624501249878e-59,2.64797462871566e-97,1.24828125305068e-47
1,396,16,0.9603,0.951,"0.951","0.951","0.997",0.997,0.9918,0.9404,167.427562726623,-24.7775976647649,-24.7775976647649,113.726364666772,31.5856586005098,31.5856586005098,88278783700.396,45.4269386631563,1022.19533757364,820.267606661745,820.267606661745,820.267606661745,682.622496077701,682.622496077701,39238746830.2881,883.657162621463,954.744231630804,0.0049740778713627,8.99357749099123e-18,8.99357749099123e-18,8.99357749099123e-18,5.4423785742622e-24,5.4423785742622e-24,2.35112304826251e-99,6.40103770184755e-05
1,396,32,0,0,"0","0","0",0,1,0,187.510991213867,15.611729346849,204.487338841055,15.611729346849,239.853652070782,239.853652070782,1153811990794.69,140.105699666049,752.933108330876,705.292252366595,705.292252366595,705.292252366595,705.292252366595,705.292252366595,15529726545509793792,754.079548311794,942.478439923497,5.22928267582047e-27,1.21150110397688e-21,1.21150110397688e-21,1.21150110397688e-21,1.21150110397688e-21,1.21150110397688e-21,1.13457479687974e-88,7.0876804809134e-27
1,396,64,0,0,"0","0","0",0,1,0,-203.811506455285,-280.50017879883,-316.103503802902,-280.50017879883,-207.515493230902,-207.515493230902,1.38935468892231e+20,-186.585681467714,723.409910872077,744.037326896568,720.996476563972,744.037326896568,720.996476563972,720.996476563972,2.23684621535466e+20,726.073281637867,977.161079976473,5.71657799291509e-13,5.80904297911445e-19,2.38067323058728e-19,5.80904297911445e-19,2.38067323058728e-19,2.38067323058728e-19,4.89618379143078e-91,4.32722553137876e-13
1,396,128,0,0,"0","0","0",0,1,0,-296.172392544429,-303.102193157109,-303.102193157109,-303.102193157109,-303.102193157109,-303.102193157109,2.60041653543989e+20,-303.904728547061,697.190389246516,703.15274192356,703.15274192356,703.15274192356,703.15274192356,703.15274192356,4.59445270023065e+20,691.269604737221,927.563152502252,4.22994726035886e-13,2.45657601537119e-16,2.45657601537119e-16,2.45657601537119e-16,2.45657601537119e-16,2.45657601537119e-16,3.20085587373599e-88,2.73371344055725e-14
1,396,256,0,0,"0","0","0",0,1,0,-350.396770946409,-357.504635071186,-435.049151077403,-357.504635071186,-351.516308127896,-351.516308127896,4.67903731599138e+20,-354.959717063164,655.187856396163,700.578721019797,665.084866058747,700.578721019797,665.084866058747,665.084866058747,1.25010743145995e+21,655.409306701692,956.771002018669,7.48587511531802e-26,1.07331622847717e-23,2.02992550806817e-25,1.07331622847717e-23,2.02992550806817e-25,2.02992550806817e-25,2.08075187049231e-90,3.16278289668098e-26
1,397,16,0.2853,0.9918,"0.2535","0.2529","0.2555",0.2555,0.9918,0.2492,-155.909020557266,248.52068704549,89.6255250770369,28.0182674347739,79.8362870676352,79.8362870676352,133798563128.301,-57.4344852954326,1396.4815015728,931.143725648623,770.341120604818,862.912260349405,892.606707442741,892.606707442741,4083325905758.78,847.847628049228,921.023747083592,5.04523175642757e-12,0.525330253062828,3.11730647997487e-17,0.00392881217790318,0.0161151111324165,0.0161151111324165,6.50256433832208e-131,0.0516705396488841
